"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Brookhaven","Brookhaven","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4351,2.47751055626951,90.91,8.2095,,181200,0.610771793448084,3.78006872852234,0.0207836644591612,50.6,0.282776349614396,0.0613636363636364,107
"City","Norwalk","Norwalk","IA","Des Moines, IA","""Des Moines-West Des Moines, IA""",4352,7.09381310813292,,,,187000,0.214362272240086,6.61345496009122,0.0241229946524064,1.3,0.108822841030815,0.0197848586375645,79.5
"City","Oak Grove","Oak Grove","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",4353,7.36552230585643,100,5.2747,2.7567,242000,0.749375520399667,5.17166449369839,0.0313388429752066,58.8,,,82
"City","Weston","Weston","WI","Wausau, WI","""Wausau, WI""",4354,6.02166330089958,75,4.4048,3.3228,137400,0.218818380743982,2.38450074515648,0.0260480349344978,40.9,0.0912942989214176,0.00843881856540084,97
"City","Millis","Millis","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",4355,6.48154947677621,83.33,,12.8098,364300,0.71882775781034,3.75961264596981,0.027510293713972,19.1,0.0392156862745098,0.032258064516129,77
"City","Irondale","Irondale","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",4356,3.12373783734166,50,,,85500,0.117096018735363,11.183355006502,0.0564678362573099,150.3,0.49591280653951,0.0731191885038039,99
"City","Fort Salonga","Fort Salonga","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4357,2.85019276666055,,,,614200,-0.276018834226335,2.0265780730897,0.00739824161510905,16.8,0.0635641316685584,0.116071428571429,167
"City","New Britain Township","New Britain Township","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4358,3.23021846888195,80,,,335900,-0.118941421349985,-1.58218576032816,0.00353081274188738,17.3,0.0571676855865149,0.0429051601786421,103
"City","Richland Hills","Richland Hills","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",4359,7.07912612447219,100,,8.2981,112800,-0.0885739592559787,8.56592877767084,0.0575531914893617,59.1,0.0476599398883641,0.018018018018018,54
"City","Deatsville","Deatsville","AL","Montgomery, AL","""Montgomery, AL""",4360,5.42041490728842,87.5,,,146900,-0.810263335584065,17.1451355661882,,,0.188660311088811,0.0186170212765957,129
"City","Swarthmore","Swarthmore","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4361,6.73031026252983,75,,,253400,1.19808306709265,7.01013513513514,0.0234767166535121,24.9,0.129505192425168,0.0424528301886792,107
"City","Whiting","Whiting","IN","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4362,9.11694510739857,,,,101300,0.997008973080758,13.9482564679415,0.0361697926949653,4.3,0.288805970149254,0.0465116279069768,108
"City","Town of Winchendon","Town of Winchendon","MA","Worcester, MA","""Worcester, MA-CT""",4363,2.54360198274279,100,,7.8041,172000,0.702576112412178,3.48977135980746,0.0201744186046511,43.2,0.184527584020292,0.109965635738832,83
"City","Boerne","Boerne","TX","San Antonio, TX","""San Antonio-New Braunfels, TX""",4364,7.88415641637599,78.57,,,309400,0.324254215304799,9.91119005328597,0.0369844861021331,30.3,0.0621534195933457,0.0148698884758364,86
"City","Waimanalo","Waimanalo","HI","Urban Honolulu, HI","""Urban Honolulu, HI""",4365,9.48411969891684,100,,,745200,-0.347686547205135,4.7364722417428,0.0253878153515834,14.6,0.0145772594752187,0,72
"City","Liberty","Liberty","TX","Houston, TX","""Houston-The Woodlands-Sugar Land, TX""",4366,8.49366623829631,,,,106300,1.14176974310181,12.6059322033898,0.0168767638758232,148.6,0.100886917960089,0.010989010989011,112
"City","Swissvale","Swissvale","PA","Pittsburgh, PA","""Pittsburgh, PA""",4367,3.8351386084083,100,,5.133,73700,0.820793433652531,0.408719346049046,0.0112075983717774,62.8,0.0841813135985199,0.043956043956044,88
"City","Fort Myers Beach","Fort Myers Beach","FL","Fort Myers, FL","""Cape Coral-Fort Myers, FL""",4368,8.62584909124289,70.59,,,372000,0.785694933622325,7.76361529548088,0.0292123655913978,28.1,0.0651499482936918,0.0634920634920635,182.5
"City","Maplewood","Maplewood","MO","St. Louis, MO","""St. Louis, MO-IL""",4369,7.45639801725721,100,,4.3812,144100,0.558269364968597,8.75471698113208,0.0358362248438584,49.5,0.156206415620642,0.00892857142857143,74
"City","Town of Boxford","Town of Boxford","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",4370,7.6904718193501,83.33,,,591100,0.305447140675378,4.04858299595142,0.0262882760954153,22.6,0.0475852272727273,0,75
"City","Grove City","Grove City","PA","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",4371,9.91646778042959,,,,138100,0,10.6570512820513,0.04,4,0.0775193798449612,0.00625,152
"City","Atascosa","Atascosa","TX","San Antonio, TX","""San Antonio-New Braunfels, TX""",4372,4.68422985129429,50,,,146400,0.136798905608755,3.02603800140746,0.0433469945355192,28.1,0.111864406779661,0.0303030303030303,72
"City","White Horse","White Horse","NJ","Trenton, NJ","""Trenton, NJ""",4373,0.554433633192583,,,,196600,-0.203045685279188,-6.42551166111376,0.00378433367243125,25.4,,,112.5
"City","Richmond Heights","Richmond Heights","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",4374,7.84009546539379,83.33,,,152900,2.0694259012016,18.988326848249,0.0177043819489862,102.6,,,106
"City","Carneys Point Township","Carneys Point Township","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4375,0.0743528547824491,50,,,125800,-0.395882818685669,-4.91307634164777,-0.000826709062003217,69.2,0.30718954248366,0.182033096926714,163
"City","Pine Castle","Pine Castle","FL","Orlando, FL","""Orlando-Kissimmee-Sanford, FL""",4376,5.25794015054158,50,,,130100,1.08780108780109,4.41412520064205,0.024880860876249,94.1,,,94
"City","Boulder Creek","Boulder Creek","CA","Santa Cruz, CA","""Santa Cruz-Watsonville, CA""",4377,8.90949146319075,100,,,467600,1.0590015128593,13.9098660170524,0.0503721129170231,53.7,0.0731889469753547,0.0204081632653061,56
"City","Laughlin","Laughlin","NV","Las Vegas, NV","""Las Vegas-Henderson-Paradise, NV""",4378,0.344226179548375,0,,14.9728,118300,-0.588235294117647,2.07075064710958,0.0359678782755706,72.2,0.265139116202946,0.0555555555555556,71
"City","Elba","Elba","AL","Enterprise, AL","""Enterprise, AL""",4379,9.97337984211492,,,,99800,3.74220374220374,14.8446490218642,,,0.12753036437247,0.0158730158730159,131
"City","Hamilton","Hamilton","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",4380,6.35120249678722,100,,,477900,1.27145581691036,1.33587786259542,0.0149947687800795,21.4,0.0530179445350734,0.0461538461538462,75
"City","Monona","Monona","WI","Madison, WI","""Madison, WI""",4381,4.18487240682945,87.5,,,212300,0.807217473884141,0.663821716453295,0.0212764955252003,18.9,,,78
"City","Polk Township","Polk Township","PA","East Stroudsburg, PA","""East Stroudsburg, PA""",4382,0.348815861942354,70,24.2857,25.1239,118300,0.339270568278202,1.98275862068966,,93.9,0.30813896669666,0.0763241344057629,108
"City","Mead","Mead","WA","Spokane, WA","""Spokane-Spokane Valley, WA""",4383,6.8863594639251,75,,4.9458,230400,0.261096605744125,6.81502086230876,0.0351692708333333,27.8,0.111666666666667,0.0149253731343284,78
"City","Gold Canyon","Gold Canyon","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",4384,7.51881769781531,80,4.2146,3.292,261800,0.692307692307692,1.3550135501355,0.0170359052711995,37.6,0.0976179355441383,0.0191387559808612,129
"City","Dumbarton","Dumbarton","VA","Richmond, VA","""Richmond, VA""",4385,3.63227464659446,33.33,,8.0275,144000,0.139082058414465,5.80455547391624,0.0267916666666668,33.8,,,88
"City","Lopatcong","Lopatcong","NJ","Allentown, PA","""Allentown-Bethlehem-Easton, PA-NJ""",4386,5.42775839911878,16.67,,,209600,0.91478093403948,4.53865336658354,0.0276717557251909,56,,,137
"City","Waterford","Waterford","CA","Modesto, CA","""Modesto, CA""",4387,6.63300899577749,100,,8.9401,191700,1.32135306553911,9.98278829604131,0.0450495565988525,74.3,0.191659272404614,0.0462962962962963,70
"City","Roy","Roy","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",4388,1.70460804112355,66.67,7.0455,14.5222,285000,0.671140939597315,3.11143270622287,0.0395122807017543,60.7,0.170582226762002,0.101796407185629,88
"City","Briarcliff Manor","Briarcliff Manor","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4389,3.1577014870571,,,,626800,0.593805167709838,0.223856731691717,0.00301372048500315,5.9,0.0727272727272727,0.0689655172413793,132
"City","Lakewood Park","Lakewood Park","FL","Port St. Lucie, FL","""Port St. Lucie, FL""",4390,5.53515696713787,80,,,109300,1.2037037037037,17.274678111588,0.0566331198536139,101.1,0.227122381477398,0.0631067961165049,92
"City","Maurice River Township","Maurice River Township","NJ","Vineland, NJ","""Vineland-Bridgeton, NJ""",4391,1.88819533688269,100,,,143900,0.559049615653389,0.840925017519271,0.010416956219597,98.1,0.197964669738863,0.519971783793316,134
"City","Salida","Salida","CA","Modesto, CA","""Modesto, CA""",4392,5.94547457315954,100,11.7493,,256300,0.391696043869957,7.82498948254102,0.043546625048771,63.7,0.144529491220171,0.0467289719626168,70
"City","Madeira","Madeira","OH","Cincinnati, OH","""Cincinnati, OH-KY-IN""",4393,9.70717826326418,,,,243400,0.995850622406639,7.03605980650836,0.0385661462612983,17.2,0.0723051409618574,0.0229357798165138,91
"City","Hohenwald","Hohenwald","TN",,,4394,1.76794565816046,80,,,65400,0.306748466257669,-5.21739130434783,,63.9,0.142131979695431,0.0178571428571429,
"City","Springville","Springville","AL","Birmingham, AL","""Birmingham-Hoover, AL""",4395,7.08004406095098,,,,181000,0.443951165371809,3.96323951751867,0.0318674033149171,26.5,0.13440926116666,0.0238251546075145,109
"City","Morris","Morris","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",4396,2.25353405544336,73.33,,,169900,0,-2.07492795389049,0.0135726898175397,31.9,0.162901686286987,0.03515625,116
"City","East Huntingdon Township","East Huntingdon Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",4397,1.81751422801542,100,,,106200,-0.747663551401869,-3.97830018083183,0.0233992467043314,19.6,0.241830065359477,0.108108108108108,102
"City","Runnemede","Runnemede","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4398,0.857352671195153,,,,137900,0.583515681983953,-1.21776504297994,0.00811457577955044,55.6,0.307174887892377,0.102189781021898,140.5
"City","Doylestown","Doylestown","OH","Wooster, OH","""Wooster, OH""",4399,9.00312098402791,,,,144100,1.1938202247191,8.26446280991736,,16.2,0.102470930232558,0.0425531914893617,89
"City","Navarre","Navarre","OH","Canton, OH","""Canton-Massillon, OH""",4400,8.3054892601432,100,,4.8614,111500,-0.535236396074933,5.18867924528302,0.0368699551569507,16.7,0.108333333333333,0,83
"City","Rodeo","Rodeo","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",4401,6.65779328070498,100,,7.0735,426200,1.16306669831474,13.5322322855621,0.0522031909901455,45.2,0.0985790408525755,0.0720720720720721,48
"City","Town of Palmyra","Town of Palmyra","NY","Rochester, NY","""Rochester, NY""",4402,1.72572058013585,,,,97500,-0.712830957230143,-0.81383519837233,0.0177025641025641,21.4,0.073896949255076,0.0584620435859201,92
"City","Algoma","Algoma","WI","Oshkosh, WI","""Oshkosh-Neenah, WI""",4403,6.61740407563797,,,,173400,0.289184499710816,3.39892665474061,0.023598615916955,18.2,,,104
"City","Milltown","Milltown","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4404,1.01248393611162,75,,4.7888,295300,-1.46813480146813,-6.07506361323155,-0.012316288520149,11.2,0.116129032258065,0.0777777777777778,127
"City","Edgewood","Edgewood","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",4405,7.51514595190013,87.5,,4.0642,328800,0.889843510279227,7.41587716432538,0.0516940389294405,46.9,,,72
"City","Brentwood","Brentwood","MO","St. Louis, MO","""St. Louis, MO-IL""",4406,5.99963282540848,57.14,6.625,3.9589,179100,0.731158605174353,9.87730061349693,0.0351144611948633,33.1,0.159684573681617,0.00617283950617284,63.5
"City","Kennedy Township","Kennedy Township","PA","Pittsburgh, PA","""Pittsburgh, PA""",4407,5.24049935744446,100,,7.9555,164600,0.365853658536585,3.7177063642092,0.0135054678007291,20.6,,,88
"City","Indian Harbour Beach","Indian Harbour Beach","FL","Melbourne, FL","""Palm Bay-Melbourne-Titusville, FL""",4408,9.15458050302919,94.74,,,233600,1.4329135909683,9.87770460959548,0.0258518835616439,41.1,,,87
"City","La Grange","La Grange","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4409,2.44079309711768,,,,250600,0.119856172592889,2.49488752556237,0.00835594573024734,38.9,0.150520416333066,0.074468085106383,183.5
"City","Port Clinton","Port Clinton","OH","Port Clinton, OH","""Port Clinton, OH""",4410,2.9236276849642,,,,134900,-0.295639320029564,3.21346595256312,,20.7,0.154609809044368,0.0389716591460118,133
"City","Camp Hill","Camp Hill","PA","Harrisburg, PA","""Harrisburg-Carlisle, PA""",4411,1.08591885441527,71.43,,,184900,-0.32345013477089,-3.04142632406922,0.0185235262303949,14.6,,,93
"City","Hastings on Hudson","Hastings on Hudson","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4412,6.72296677069947,,,,675000,0.746268656716418,9.34715697391868,0.0106533333333334,16.1,0.053393665158371,0.0508474576271186,132
"City","White Oak","White Oak","PA","Pittsburgh, PA","""Pittsburgh, PA""",4413,7.48210023866348,100,,,99800,0,3.95833333333333,0.0207414829659318,15.4,0.114776632302405,0.00598802395209581,88
"City","Exeter Township","Exeter Township","PA","Scranton, PA","""Scranton--Wilkes-Barre--Hazleton, PA""",4414,3.68826877180099,,,3.8879,116600,0.257953568357696,2.19106047326906,0.0195368782161236,28.2,0.170866625691457,0.0611510791366906,115
"City","West Boylston","West Boylston","MA","Worcester, MA","""Worcester, MA-CT""",4415,6.41637598678171,100,,,246000,0.778369520688242,6.49350649350649,0.0228821138211381,14.3,0.123817034700315,0.0509554140127388,83
"City","Peculiar","Peculiar","MO","Kansas City, MO","""Kansas City, MO-KS""",4416,5.73159537360015,,,,162300,0.123380629241209,2.59165613147914,0.0327233518176218,11.2,0.168976897689769,0.0234375,83
"City","Eastchester","Eastchester","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4417,6.23095281806499,,,,628200,0.367470841987538,3.50963914977756,0.011201846545686,12.7,0.0486257928118393,0.0217391304347826,132
"City","Mendota Heights","Mendota Heights","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",4418,3.64971543969157,83.33,,,344300,-0.0290360046457607,3.54887218045113,0.0262097008422888,36,0.0781758957654723,0.0416666666666667,93.5
"City","Deerpark","Deerpark","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4419,0.999632825408482,100,,24.0179,155200,0.648508430609598,-0.385109114249037,0.00166237113402068,97.7,0.22021724508092,0.133846589673935,172.5
"City","West Manheim","West Manheim","PA","York, PA","""York-Hanover, PA""",4420,1.3135671011566,60,17.2203,8.4073,190400,0.687466948704389,1.65509877202349,0.019296218487395,55.8,,,100
"City","Rendon","Rendon","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",4421,7.93280704975216,100,,,216000,0.371747211895911,7.94602698650675,0.0639212962962963,50.1,,,54
"City","Seabrook","Seabrook","NH","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",4422,7.61887277400404,100,,,311400,0.032123353678124,9.3015093015093,0.0384842646114323,12.2,0.0637755102040816,0.06,77
"City","Fairless Hills","Fairless Hills","PA","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",4423,4.53552414172939,100,,,215800,0.325430032543003,1.84049079754601,0.00966635773864688,24.2,0.106210621062106,0.101694915254237,103
"City","Saint Francisville","Saint Francisville","LA","Baton Rouge, LA","""Baton Rouge, LA""",4424,6.85239581420966,,,,235400,-0.169635284139101,2.66027038813781,,,0.114864864864865,0,87
"City","Sterling","Sterling","MA","Worcester, MA","""Worcester, MA-CT""",4425,5.50486506333762,80,,,298600,0,5.40063536886693,0.0261687876758205,18.5,0.0837479270315091,0.0198019801980198,83
"City","Caldwell","Caldwell","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",4426,5.36992840095465,,,,437900,0.620404411764706,-0.522489777373921,0.00852934459922361,11.1,,,141
"City","Shorewood","Shorewood","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",4427,5.65816045529649,70,5.9243,,433700,-0.252989880404784,1.83141582531111,0.0216808854046575,26.2,0.0684163963432616,0.0172413793103448,114
"City","Town of Middlebury","Town of Middlebury","VT",,,4428,2.65650816963466,100,,,222400,-0.179533213644524,-3.0514385353095,,47.3,,,123
"City","Slingerlands","Slingerlands","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",4429,4.58142096566918,,,,321300,0.469043151969981,1.0377358490566,0.0170090258325553,11.5,,,104
"City","Cullman","Cullman","AL","Cullman, AL","""Cullman, AL""",4430,9.63098953552414,100,,,126700,0.875796178343949,18.8555347091932,,,0.164206250074258,0.0343621190813145,133
"City","Wimauma","Wimauma","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",4431,2.10299247292087,33.33,,,215400,0.51329911339244,7.00447093889717,0.0164902506963789,239.2,0.124340617935192,0.0848484848484849,120
"City","Rochester","Rochester","WA","Olympia, WA","""Olympia-Tumwater, WA""",4432,2.15806866164861,84.62,,10.7512,218700,0.0457456541628545,6.11353711790393,0.0375765889346136,57.6,0.150568181818182,0.0518867924528302,80
"City","Capitola","Capitola","CA","Santa Cruz, CA","""Santa Cruz-Watsonville, CA""",4433,3.92876812924546,100,,,665400,-0.0450653447498873,1.47933506176605,0.0153681995792005,56.3,0.0580075662042875,0.0217391304347826,59
"City","Delphos","Delphos","OH","Lima, OH","""Lima, OH""",4434,2.59959610794933,50,,,94400,0,1.83387270765912,0.0289724576271186,13.9,0.133414932680539,0.0229357798165138,162.5
"City","East Earl","East Earl","PA","Lancaster, PA","""Lancaster, PA""",4435,6.33192583073251,100,,,221700,-0.0450856627592426,0.362154821186057,0.0199052774018944,7.4,0.0644654088050314,0.024390243902439,92
